id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,pool_score,garage_score,fireplace_score,basement_score,kitchen_score,overall_score
1078,528188090,160,RL,36.0,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,106.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,764.0,764.0,GasA,5,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,Typ,0,0,2003.0,2.0,2.0,474.0,3,3,Y,0,27,0,0,0,0,0,0.0,0,10,2008,WD ,155000,0,8532,0,9168,4,35
2511,533221080,160,FV,0.0,2998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,513.0,4,3,PConc,4,3,1.0,6.0,353.0,1.0,0.0,403.0,756.0,GasA,5,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,Typ,0,0,2000.0,1.0,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,0.0,0,6,2006,WD ,166000,0,7920,0,9072,4,30
912,909250220,50,RL,65.0,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,0.0,3,3,BrkTil,3,3,1.0,4.0,622.0,1.0,0.0,500.0,1122.0,GasA,3,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,Min2,2,3,1981.0,1.0,2.0,576.0,3,3,Y,431,44,0,0,0,0,0,3.0,0,12,2009,WD ,135000,0,10368,6,10098,4,12
2351,527356020,60,RL,80.0,16692,Pave,IR1,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,184.0,3,3,CBlock,4,3,1.0,4.0,790.0,2.0,469.0,133.0,1392.0,GasA,3,Y,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,Typ,2,3,1978.0,2.0,2.0,564.0,3,3,Y,0,112,0,0,440,519,2,3.0,2000,7,2006,WD ,250000,1038,10152,6,16704,4,35
330,923226250,160,RM,21.0,1476,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,0.0,3,3,CBlock,3,3,1.0,6.0,176.0,1.0,0.0,370.0,546.0,GasA,5,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,Y,200,26,0,0,0,0,0,0.0,0,3,2010,WD ,76000,0,0,0,4914,3,28
2586,535305120,20,RL,75.0,10170,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,522.0,3,3,CBlock,3,3,1.0,1.0,0.0,1.0,0.0,216.0,216.0,GasA,3,Y,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,Typ,1,4,1951.0,1.0,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,6,2006,WD ,155000,0,7200,4,1944,4,36
224,905106140,60,RL,80.0,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,143.0,3,3,CBlock,3,3,1.0,5.0,371.0,1.0,0.0,292.0,663.0,GasA,3,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,Typ,0,0,1969.0,3.0,1.0,299.0,3,3,Y,379,36,0,0,0,0,0,3.0,0,3,2010,WD ,158000,0,2691,0,5967,3,42
98,533212020,160,FV,24.0,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,0.0,4,3,PConc,4,3,1.0,6.0,368.0,5.0,42.0,190.0,600.0,GasA,5,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,Typ,0,0,2004.0,2.0,2.0,480.0,3,3,Y,0,172,0,0,0,0,0,0.0,0,2,2010,WD ,149500,0,8640,0,7200,4,35
2565,534479300,20,RL,82.0,9888,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,1.0,4.0,486.0,1.0,0.0,450.0,936.0,GasA,3,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,3,5,Typ,0,0,1954.0,1.0,1.0,240.0,3,3,Y,0,0,160,0,0,0,0,3.0,0,3,2006,WD ,121000,0,2160,0,8424,3,30
1934,535304170,20,RL,68.0,7942,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,1.0,3.0,85.0,5.0,955.0,0.0,1040.0,GasA,3,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,Typ,0,0,1953.0,3.0,1.0,293.0,3,3,Y,0,0,0,0,0,0,0,3.0,0,6,2007,WD ,136000,0,2637,0,9360,3,42
997,527107010,60,RL,0.0,15038,Pave,IR2,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,PConc,4,3,1.0,3.0,138.0,1.0,0.0,778.0,916.0,GasA,4,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,Typ,1,3,1996.0,3.0,2.0,386.0,3,3,Y,168,84,0,0,0,0,0,0.0,0,11,2008,WD ,173000,0,6948,3,10992,3,30
64,528382020,60,RL,92.0,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,348.0,4,3,PConc,4,3,1.0,6.0,524.0,1.0,0.0,628.0,1152.0,GasA,5,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,Typ,1,4,1999.0,3.0,3.0,671.0,3,3,Y,132,57,0,0,0,0,0,0.0,0,4,2010,WD ,290000,0,18117,4,13824,4,56
1799,528458130,60,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,0.0,4,3,PConc,4,3,3.0,6.0,64.0,1.0,0.0,1120.0,1184.0,GasA,5,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,Typ,1,4,2007.0,3.0,2.0,550.0,3,3,Y,208,364,0,0,0,0,0,0.0,0,8,2007,New,303477,0,9900,4,14208,5,40
230,905109170,20,RL,0.0,20062,Pave,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,4,4,CBlock,4,3,4.0,5.0,1092.0,1.0,0.0,328.0,1420.0,GasA,4,Y,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,Typ,2,3,1977.0,2.0,2.0,690.0,3,3,Y,496,0,0,0,0,0,0,0.0,0,4,2010,WD ,270000,0,12420,6,17040,3,49
1295,902109160,50,RM,81.0,7308,Pave,Reg,Lvl,AllPub,Corner,Gtl,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,0.0,2,2,BrkTil,3,3,1.0,3.0,360.0,1.0,0.0,576.0,936.0,GasA,4,N,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,Typ,1,4,1920.0,1.0,1.0,225.0,2,2,N,0,0,236,0,0,0,0,0.0,0,6,2008,WD ,122250,0,900,4,8424,5,25
638,535178120,20,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,0.0,3,3,CBlock,3,3,1.0,3.0,172.0,2.0,483.0,727.0,1382.0,GasA,4,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,Typ,0,0,1955.0,1.0,1.0,350.0,3,3,Y,280,0,0,0,0,0,0,2.0,0,7,2009,WD ,153000,0,3150,0,12438,4,25
2278,923202134,20,RL,70.0,8402,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1.0,5.0,206.0,1.0,0.0,914.0,1120.0,GasA,5,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,Y,0,30,0,0,0,0,0,0.0,0,12,2007,New,147000,0,0,0,13440,3,25
2202,909252150,70,RL,63.0,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,4,3,1.0,6.0,246.0,1.0,0.0,285.0,531.0,GasA,3,Y,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,Typ,1,4,1930.0,1.0,1.0,216.0,3,3,Y,0,0,0,0,0,0,0,3.0,0,6,2007,WD ,148500,0,1944,4,6372,3,56
2833,908188150,160,RM,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,117.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,976.0,976.0,GasA,5,Y,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,2004.0,1.0,2.0,380.0,3,3,Y,0,40,0,0,0,0,0,0.0,0,4,2006,WD ,130000,0,6840,0,11712,4,35
1707,528150040,20,RL,94.0,13615,Pave,IR1,HLS,AllPub,Corner,Mod,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,510.0,5,3,PConc,5,3,4.0,1.0,0.0,1.0,0.0,1802.0,1802.0,GasA,5,Y,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,Typ,1,4,2006.0,3.0,3.0,843.0,3,3,Y,158,105,0,0,0,0,0,0.0,0,6,2007,WD ,372000,0,22761,4,27030,5,45
2428,528228565,120,RL,43.0,3013,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,145.0,4,3,PConc,4,3,4.0,6.0,16.0,1.0,0.0,1346.0,1362.0,GasA,5,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,Typ,1,4,2005.0,3.0,2.0,440.0,3,3,Y,142,20,0,0,0,0,0,0.0,0,4,2006,WD ,213490,0,7920,4,16344,4,35
242,905453080,20,RL,44.0,17485,Pave,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,96.0,4,3,PConc,4,3,4.0,6.0,1346.0,1.0,0.0,162.0,1508.0,GasA,5,Y,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,Typ,2,3,2009.0,2.0,2.0,572.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,1,2010,Con,308030,0,10296,6,18096,4,35
1564,914453045,20,RL,0.0,23730,Pave,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,668.0,4,3,PConc,5,3,2.0,6.0,700.0,1.0,0.0,1140.0,1840.0,GasA,5,Y,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,Typ,0,0,1996.0,3.0,3.0,786.0,3,3,Y,0,46,192,0,0,0,0,0.0,0,9,2008,WD ,300000,0,21222,0,27600,4,35
2613,535403150,20,RL,79.0,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,0.0,3,3,CBlock,3,3,2.0,5.0,655.0,1.0,0.0,0.0,655.0,GasA,5,Y,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,Typ,1,2,1954.0,3.0,2.0,539.0,3,3,Y,0,0,192,0,0,0,0,0.0,0,7,2006,WD ,159500,0,9702,2,5895,3,36
2832,908188140,160,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,50.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,970.0,970.0,GasA,5,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,2004.0,1.0,2.0,380.0,3,3,Y,0,40,0,0,0,0,0,0.0,0,4,2006,WD ,137500,0,6840,0,11640,4,35
2459,528439030,20,RL,73.0,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,228.0,4,3,PConc,4,3,3.0,1.0,0.0,1.0,0.0,1616.0,1616.0,GasA,5,Y,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,Typ,0,0,2005.0,2.0,3.0,834.0,3,3,Y,208,59,0,0,0,0,0,0.0,0,4,2006,WD ,232000,0,22518,0,19392,4,35
1360,903452025,30,RM,0.0,6291,Grvl,IR1,Lvl,AllPub,Inside,Gtl,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,0.0,4,4,BrkTil,3,3,1.0,1.0,0.0,1.0,0.0,768.0,768.0,GasA,3,Y,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,3,4,Typ,0,0,1930.0,1.0,2.0,440.0,3,3,N,0,0,84,0,0,0,0,0.0,0,7,2008,WD ,93850,0,7920,0,6912,3,36
2723,905200380,30,RL,0.0,17529,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,65.0,3,3,BrkTil,3,3,1.0,1.0,0.0,1.0,0.0,872.0,872.0,GasA,2,N,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,2,5,Mod,1,4,1924.0,1.0,1.0,322.0,2,2,N,0,0,116,0,0,0,0,0.0,0,4,2006,WD ,105000,0,1288,4,7848,2,25
1350,903235100,30,RM,60.0,6324,Pave,IR1,Lvl,AllPub,Inside,Gtl,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,1.0,1.0,0.0,1.0,0.0,520.0,520.0,GasA,2,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,2,4,Typ,0,0,1920.0,1.0,1.0,240.0,2,3,Y,49,0,87,0,0,0,0,0.0,0,5,2008,WD ,68500,0,1440,0,4680,2,24
136,535106190,90,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,361.0,3,3,CBlock,3,3,1.0,3.0,443.0,1.0,0.0,662.0,1105.0,GasA,3,Y,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,Typ,0,0,1960.0,1.0,2.0,480.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,1,2010,WD ,154300,0,8640,0,9945,6,25
2235,910201050,50,RM,50.0,7288,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,0.0,4,4,BrkTil,3,1,1.0,1.0,0.0,1.0,0.0,936.0,936.0,GasA,5,Y,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,N,0,0,0,176,0,0,0,0.0,0,9,2007,WD ,129850,0,0,0,2808,3,35
1993,902301130,70,RM,35.0,4571,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,1.0,4.0,168.0,1.0,0.0,448.0,616.0,GasA,5,Y,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,Typ,0,0,1920.0,1.0,2.0,480.0,2,2,Y,280,0,143,0,0,0,0,0.0,0,6,2007,WD ,114000,0,3840,0,5544,3,35
367,527214050,20,RL,63.0,17423,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,748.0,5,3,PConc,5,3,1.0,6.0,1904.0,1.0,0.0,312.0,2216.0,GasA,5,Y,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,Typ,1,4,2009.0,3.0,3.0,1166.0,3,3,Y,0,60,0,0,0,0,0,0.0,0,7,2009,New,501837,0,31482,4,33240,5,45
1309,902300215,50,RM,100.0,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,2.0,1.0,0.0,1.0,0.0,876.0,876.0,GasA,4,Y,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,Typ,1,4,1949.0,1.0,3.0,720.0,3,3,Y,418,0,194,0,0,0,0,0.0,0,6,2008,WD ,153900,0,19440,4,7884,3,40
402,527425110,20,RL,60.0,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,CBlock,3,3,1.0,5.0,240.0,1.0,0.0,624.0,864.0,GasA,4,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0,1986.0,1.0,2.0,576.0,3,3,Y,200,0,0,0,0,0,0,2.0,0,7,2009,WD ,130000,0,10368,0,7776,3,28
1592,923203140,120,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,197.0,3,3,PConc,5,3,1.0,6.0,864.0,1.0,0.0,325.0,1189.0,GasA,5,Y,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,Typ,0,0,1997.0,2.0,2.0,392.0,3,3,Y,0,122,0,0,0,0,0,0.0,0,4,2008,WD ,160500,0,7056,0,17835,3,30
2409,528186110,120,RL,48.0,6373,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,572.0,5,3,PConc,5,4,1.0,6.0,415.0,1.0,0.0,1251.0,1666.0,GasA,5,Y,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,Typ,1,4,2006.0,2.0,2.0,575.0,3,3,Y,228,75,0,0,0,0,0,0.0,0,6,2006,New,310090,0,10350,4,33320,4,45
539,531371050,20,RL,67.0,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,833.0,1.0,0.0,343.0,1176.0,GasA,5,Y,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,Typ,0,0,2003.0,2.0,2.0,555.0,3,3,Y,0,41,0,0,0,0,0,0.0,0,8,2009,WD ,184900,0,9990,0,14112,4,35
1940,535327200,20,RL,70.0,13300,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,4,3,1.0,3.0,377.0,1.0,0.0,551.0,928.0,GasA,3,Y,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,3,4,Typ,0,0,1956.0,1.0,1.0,252.0,3,3,Y,261,0,156,0,0,0,0,0.0,0,6,2007,WD ,132000,0,2268,0,11136,3,35
588,534129370,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,128.0,3,3,CBlock,4,3,2.0,5.0,553.0,3.0,147.0,588.0,1288.0,GasA,3,Y,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,Typ,1,2,1969.0,2.0,2.0,502.0,3,3,Y,312,11,0,0,0,0,0,0.0,650,8,2009,WD ,163000,0,9036,2,15456,3,25
96,533210060,160,FV,30.0,3215,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,120.0,4,3,PConc,4,3,3.0,6.0,280.0,1.0,0.0,320.0,600.0,GasA,5,Y,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,Typ,0,0,2004.0,2.0,2.0,480.0,3,3,Y,0,172,0,0,0,0,0,0.0,0,4,2010,ConLD,155000,0,8640,0,7200,4,35
1187,534127210,80,RL,0.0,11104,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,3.0,6.0,828.0,1.0,0.0,599.0,1427.0,GasA,4,Y,SBrkr,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,Typ,0,0,1969.0,2.0,2.0,516.0,3,3,Y,0,0,0,0,216,0,0,0.0,0,5,2008,WD ,183000,0,9288,0,12843,3,36
2154,907280090,60,RL,0.0,15295,Pave,IR3,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,254.0,4,3,PConc,4,3,2.0,6.0,762.0,1.0,0.0,98.0,860.0,GasA,5,Y,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,Min2,2,3,1996.0,2.0,2.0,608.0,3,3,Y,225,32,0,0,0,0,0,0.0,0,6,2007,WD ,211000,0,10944,6,10320,4,35
550,531452260,60,RL,70.0,9109,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,2.0,36.0,6.0,596.0,122.0,754.0,GasA,5,Y,SBrkr,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,Typ,0,0,1994.0,2.0,2.0,495.0,3,3,Y,140,32,0,0,0,0,0,0.0,0,10,2009,WD ,184000,0,8910,0,9048,4,35
811,906226100,90,RL,64.0,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,Slab,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,Y,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,Typ,0,0,1979.0,1.0,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,4.0,0,6,2009,WD ,118858,0,7200,0,0,6,25
124,534403410,80,RL,0.0,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,86.0,3,3,PConc,3,3,3.0,6.0,1014.0,1.0,0.0,138.0,1152.0,GasA,3,Y,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,Typ,1,4,1964.0,2.0,2.0,484.0,3,3,Y,227,0,0,0,0,0,0,0.0,0,4,2010,WD ,180500,0,8712,4,10368,3,35
1836,533206060,120,FV,80.0,3523,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,30.0,4,3,PConc,4,3,1.0,6.0,60.0,1.0,0.0,1081.0,1141.0,GasA,5,Y,SBrkr,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,Typ,0,0,2006.0,3.0,2.0,484.0,3,3,Y,0,60,0,0,0,0,0,0.0,0,2,2007,New,166000,0,8712,0,13692,4,40
779,905200350,80,RL,88.0,15312,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,54.0,3,3,CBlock,3,3,3.0,4.0,588.0,1.0,0.0,550.0,1138.0,GasA,5,Y,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,Typ,1,3,1960.0,2.0,2.0,480.0,3,3,Y,0,0,0,0,140,0,0,3.0,0,3,2009,COD,148000,0,8640,3,10242,3,30
1886,534276180,20,RL,74.0,7450,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,1.0,3.0,438.0,2.0,206.0,250.0,894.0,GasA,4,Y,SBrkr,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,Min1,1,4,1966.0,1.0,2.0,396.0,3,3,Y,0,72,0,0,0,0,0,2.0,0,1,2007,WD ,124000,0,7128,4,8046,4,25
1724,528186090,120,RL,60.0,7313,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,246.0,5,3,PConc,5,3,1.0,6.0,1153.0,1.0,0.0,408.0,1561.0,GasA,5,Y,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,Typ,1,4,2005.0,3.0,2.0,556.0,3,3,Y,203,47,0,0,0,0,0,0.0,0,8,2007,WD ,277500,0,10008,4,23415,5,45
2450,528358030,60,RL,83.0,10019,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,397.0,4,3,PConc,4,3,1.0,5.0,527.0,1.0,0.0,815.0,1342.0,GasA,5,Y,SBrkr,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,Typ,1,5,1995.0,2.0,3.0,725.0,3,3,Y,307,169,168,0,0,0,0,0.0,0,6,2006,WD ,350000,0,19575,5,16104,4,40
